!CSV A.01.01
!Keysight Technologies,E5080B,MY59100151,A.13.70.02
!Date: Wednesday, April 01, 2020 18:03:42
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
21508806.5,0.79705852,126.74678,0.0012587052,-41.79277,0.19837315,-93.462036,0.58482569,99.298752
22008802,0.79683489,121.64494,0.0010226748,-164.98897,0.18282451,-114.07012,0.63895959,92.298599
22508797.5,0.78924084,116.6575,0.00076248904,30.425587,0.14878528,-106.0005,0.60079062,88.071693
23008793,0.78533608,111.68503,0.00025970212,-162.34752,0.25714868,-128.15613,0.5867781,87.27494
23508788.5,0.78209728,106.47482,0.00092374004,129.6752,0.3045873,-121.84547,0.60184181,78.153671
24008784,0.78037435,101.27584,0.0011013034,-3.6102245,0.21812728,-140.28085,0.57507145,76.742027
24508779.5,0.77679956,96.309059,0.00045696154,-135.27834,0.2883963,-142.45686,0.5532279,71.850655
25008775,0.77288377,91.063713,0.00047510938,-59.577652,0.42846262,-134.91347,0.55501568,69.181419
25508770.5,0.76985842,86.132149,0.00036343682,-122.89442,0.42295283,-140.04973,0.55938017,66.473236
26008766,0.76579314,81.031136,0.00034078839,-178.81052,0.34405455,-132.48149,0.58236688,59.470364
26508761.5,0.76343501,75.785538,0.0010055943,168.95615,0.43860796,-146.60287,0.56532121,55.903576
27008757,0.76023299,71.171082,0.00068358332,-85.108017,0.29088435,-128.93553,0.56779289,52.142685
27508752.5,0.75634599,66.002174,0.00062048942,-87.600182,0.69480789,-151.79425,0.59866595,48.448936
28008748,0.75327563,60.648727,0.0008531459,-59.446968,0.62321794,-158.86682,0.60468245,44.694984
28508743.5,0.75020689,56.008308,0.00038176717,179.14148,0.64518088,-152.62729,0.58611381,40.427032
29008739,0.74411726,50.334499,0.0003861578,48.584381,0.73107994,-173.64445,0.6067524,39.73455
29508734.5,0.74450976,45.270969,0.0009950063,47.801544,0.89755261,-166.01855,0.63120782,34.020706
30008730,0.73677897,40.486897,0.0013796613,10.648985,0.77509546,-162.51869,0.55829811,31.40114
30508725.5,0.73707765,35.266529,0.00066393655,5.06359,1.0551089,-175.42545,0.60196316,26.317499
31008721,0.72886115,29.812704,0.0015976484,28.069151,1.5028239,-152.27409,0.59850311,6.6680312
31508716.5,0.72742981,25.289909,0.0013652985,-32.392044,1.2688568,172.07086,0.56716096,9.4900827
32008712,0.72239554,19.288759,0.00066962832,-98.035553,1.3889722,159.43451,0.54116762,13.984178
32508707.5,0.71744496,14.642107,0.00010674351,39.720158,2.04901,172.57243,0.5690546,3.8878262
33008703,0.71422869,9.3464985,0.0014547037,171.93753,2.3158948,160.83197,0.58788943,13.357945
33508698.5,0.71029377,4.3937364,0.0015594179,31.581722,2.2139142,168.20341,0.60537732,-0.69011331
34008694,0.70563132,-1.3785903,0.00086055562,-173.96419,2.228426,141.37563,0.55538559,-3.0843792
34508689.5,0.69693214,-6.2060733,0.00022606799,71.832962,2.592303,137.68903,0.59301716,-4.2391281
35008685,0.69430232,-11.611485,0.00092875963,26.595896,3.5946231,142.97827,0.54524386,-6.3770037
35508680.5,0.68397337,-17.273695,0.0016230823,-82.54303,4.3135357,139.57388,0.49995667,-23.358776
36008676,0.68155211,-22.42127,0.0015655446,-26.157625,3.9135332,131.78059,0.62441117,-15.998185
36508671.5,0.67245805,-28.429119,0.0018599983,75.039162,5.045537,123.34061,0.34673247,-12.025878
37008667,0.65960723,-33.760384,0.00025132918,28.324722,4.7400317,117.14563,0.6111421,-28.746887
37508662.5,0.65298069,-39.479473,0.0010545688,-87.912758,5.6765003,110.88193,0.53819913,-42.052238
38008658,0.64334732,-44.878208,0.00046941519,-93.685539,6.0964527,103.13502,0.44211221,-27.71726
38508653.5,0.62892532,-50.113434,0.0020277712,137.54605,7.4801998,92.070313,0.56733406,-47.129913
39008649,0.62244993,-55.980312,0.00088282384,-139.22038,7.9851618,84.731033,0.61804384,-35.358234
39508644.5,0.60454172,-61.17231,0.0019231619,-52.048592,9.2417049,80.074165,0.60609597,-22.342297
40008640,0.59295297,-66.586647,0.0013559789,-158.63423,9.9650412,70.911568,0.53395218,-50.491138
40508635.5,0.5772295,-72.289314,0.0007812641,-31.932613,11.258926,63.86179,0.67909843,-52.042934
41008631,0.56538028,-77.466736,0.001347616,7.975338,12.593717,61.294384,0.57011688,-43.902401
41508626.5,0.54959089,-83.181221,0.0013196475,-36.109875,13.73292,51.114468,0.42758679,-68.049828
42008622,0.53210253,-88.466736,0.00066905672,41.576286,14.906856,43.951622,0.62687647,-60.050941
42508617.5,0.51583087,-93.944183,0.0013857146,76.138123,15.94911,36.256512,0.68221432,-59.919598
43008613,0.49923012,-98.855209,0.0025676666,26.632586,16.996653,28.365446,0.50761974,-71.865189
43508608.5,0.48574457,-104.75084,0.00034015565,-23.412363,18.35763,22.126274,0.54723513,-68.795685
44008604,0.47116128,-109.69115,0.0012294754,11.837363,20.555351,14.731105,0.59793955,-73.266373
44508599.5,0.45589784,-114.42468,0.0015241862,-26.575249,22.35606,9.0661793,0.85049188,-69.910843
45008595,0.43505016,-119.40588,0.0011570689,-4.3421397,24.071447,1.2705712,0.62565291,-85.171379
45508590.5,0.42772484,-124.353,0.00086520676,148.65984,25.760307,-6.2316566,0.62134093,-99.033592
46008586,0.40918174,-129.51904,0.0011805767,-37.063587,28.077986,-11.014394,0.51874191,-78.353653
46508581.5,0.39798611,-134.07486,0.0013684287,104.48211,30.083689,-19.334278,0.47416982,-91.393593
47008577,0.38348362,-139.00812,0.00096327066,-108.89786,32.635494,-25.183514,0.61785817,-92.395142
47508572.5,0.36656842,-143.75746,0.00027466274,-25.246836,34.609825,-30.851986,0.61879599,-105.60942
48008568,0.35747346,-148.78461,0.0011488178,47.491077,36.143322,-38.430859,0.58923525,-98.658699
48508563.5,0.34307083,-153.0401,0.0018213517,-60.497116,38.998787,-46.024349,0.46762136,-102.24174
49008559,0.33142117,-157.6349,0.0024162258,113.06664,42.076004,-51.336254,0.4634279,-108.10761
49508554.5,0.31795022,-162.1366,0.00089500431,-39.105522,45.002975,-57.733814,0.74640346,-112.78506
50008550,0.30825919,-166.16354,0.00099372549,-93.497513,47.617512,-63.262619,0.57420617,-109.69582
50508545.5,0.30001026,-170.59879,0.0010009742,169.45645,49.779232,-69.985825,0.60100675,-115.79047
51008541,0.28912577,-174.77376,0.00025043421,124.98279,52.296089,-75.459297,0.54239768,-110.7282
51508536.5,0.27571535,-179.62808,0.0010571071,-93.955093,57.395844,-82.956741,0.48088768,-122.83894
52008532,0.26979455,176.55545,0.00053129316,-44.543644,59.267601,-88.317383,0.6411767,-139.36023
52508527.5,0.26140231,172.05296,0.00071739272,12.516296,62.812634,-94.53508,0.52287334,-126.19764
53008523,0.25315902,167.9929,0.00097583455,30.59795,66.429649,-100.02911,0.41685748,-136.66397
53508518.5,0.24717647,164.34448,0.0016857177,-42.77784,68.997231,-106.23225,0.65581894,-129.16121
54008514,0.23741677,159.67361,0.0015557365,71.374344,73.300339,-112.21013,0.64058602,-158.15575
54508509.5,0.23330335,155.87428,0.001641095,-77.01358,77.612061,-117.73266,0.52862626,-157.32234
55008505,0.22626925,153.36302,0.00099931192,72.047554,80.647865,-123.8473,0.72248048,-152.87509
55508500.5,0.22152261,148.93947,0.00084302749,142.42679,84.778175,-129.02846,0.63302344,-166.6171
56008496,0.21631795,144.44667,0.0007179674,140.54388,89.748985,-134.77527,0.59614313,-172.51958
56508491.5,0.20916623,140.7287,0.00048249579,137.70848,94.251945,-140.59323,0.49389434,-156.71213
57008487,0.20107578,137.71809,0.0013164362,-60.914017,98.310043,-145.91539,0.43431485,-153.94817
57508482.5,0.19926201,133.51517,0.00098134507,-142.57043,103.6181,-151.57648,0.51167434,-174.86055
58008478,0.19498174,129.6371,0.00072462735,-108.94901,108.34111,-156.95613,0.41530123,-152.95363
58508473.5,0.19060983,126.7947,0.0015450964,39.206612,113.48579,-162.99463,0.85617954,-179.21594
59008469,0.18771964,122.59587,0.0010787298,81.234657,118.62251,-168.01683,0.62909299,166.76573
59508464.5,0.1846856,118.8399,0.00050906499,-50.99971,123.79218,-173.99937,0.61986095,166.07889
60008460,0.18001364,113.61246,0.00035957634,174.70293,130.34326,-179.49007,0.42726389,164.25281
60508455.5,0.17452955,110.02121,0.00023071813,86.318916,135.59,174.94327,0.48953745,165.21384
61008451,0.17656247,107.58709,0.0015620515,84.178955,141.97742,169.74117,0.47520459,162.28217
61508446.5,0.17009191,105.10268,0.0019393944,-59.473034,147.4379,164.13814,0.58001864,132.21312
62008442,0.16479486,100.49689,0.00058004446,-163.68793,153.95421,158.33093,0.35108405,152.06976
62508437.5,0.16175804,97.65889,0.00083125575,-60.397102,160.67612,152.96086,0.51180339,162.70256
63008433,0.16448179,94.174789,0.0015623597,67.03228,167.7995,147.91295,0.54283541,150.91608
63508428.5,0.159366,90.792709,0.00032765447,118.98248,173.94154,142.49088,0.55246884,152.80446
64008424,0.15958294,89.003021,0.0011631801,6.9837785,181.01987,137.19113,0.66811997,156.03769
64508419.5,0.15777554,85.245522,0.00088683364,-28.700043,188.52635,131.73199,0.67089581,148.53226
65008415,0.15362875,82.710159,0.00078488619,120.09122,195.47191,126.26089,0.47101691,129.12064
65508410.5,0.15330677,79.361832,0.0015460546,-121.04986,202.96976,120.83799,0.56748325,141.63992
66008406,0.15125602,74.358177,0.00019384499,-141.60738,211.11127,115.14086,0.41849127,132.74825
66508401.5,0.14765429,72.739197,0.00011749711,-55.195099,218.22243,109.87193,0.8365761,125.24533
67008397,0.14820752,68.922195,0.00040290994,163.85197,225.66887,104.53409,0.53427011,116.96802
67508392.5,0.1488129,66.751579,0.00055676681,115.57479,235.2943,99.350212,0.55754566,110.19451
68008388,0.14483841,62.132954,0.0018517767,1.6325649,242.42032,93.811646,0.59917825,113.03349
68508383.5,0.14415438,60.184753,0.00067219068,34.940903,249.07486,88.436317,0.46439847,147.17981
69008379,0.14600106,56.592129,0.0010089719,-135.51215,260.08145,83.16893,0.5453968,93.063828
69508374.5,0.14525442,53.65115,0.00086341222,104.08871,267.21735,77.779747,0.52884209,108.75437
70008370,0.14057082,51.21096,0.0013346403,48.197567,275.4895,72.492607,0.55827087,103.69524
70508365.5,0.14013009,48.03529,0.00097193709,-56.0732,283.04184,67.088112,0.58870524,95.981422
71008361,0.14072266,47.283783,0.0014079628,-38.663063,291.57877,62.081829,0.37011361,116.09985
71508356.5,0.13771075,42.720554,0.0015285312,-3.9306028,300.98096,56.474991,0.3970145,79.65062
72008352,0.13691261,41.422806,0.00091425341,-52.783169,309.05676,51.306522,0.37236622,51.756191
72508347.5,0.13675563,37.198917,0.0007464689,135.59659,317.87314,45.804993,0.38614681,86.626457
73008343,0.13800891,36.012379,0.0011904275,76.429703,327.78635,40.64138,0.58306545,67.542572
73508338.5,0.13659178,32.00478,0.00049402704,60.470234,334.68866,35.428955,0.27814683,78.555038
74008334,0.1358768,30.491673,0.0016472843,2.9347832,344.30609,30.263325,0.32561234,118.37803
74508329.5,0.13756132,26.249613,0.00054530939,54.346233,352.81268,24.946547,0.41053957,87.440506
75008325,0.13572021,24.582802,0.0010531419,-132.4337,361.26291,19.821939,0.23931552,120.79209
75508320.5,0.13702428,21.256588,0.0013706028,-63.60173,369.48703,14.495965,0.45920613,98.818802
76008316,0.13494031,18.987013,0.0011062089,129.96825,377.0976,9.4304876,0.43803316,61.193005
76508311.5,0.13788427,15.335897,0.00092930603,-69.234123,385.78314,4.0504766,0.38126528,43.570492
77008307,0.13277565,14.168008,0.0011640934,-107.49907,393.50366,-0.8684963,0.41340858,61.900215
77508302.5,0.13212465,11.050224,0.00057150348,-106.10565,401.51248,-6.0960398,0.25528559,83.767372
78008298,0.13745855,10.55871,0.00082736148,-5.1567149,411.52939,-11.117671,0.33129501,15.032537
78508293.5,0.13282938,6.8552399,0.001523742,170.80956,417.22446,-16.126879,0.54560584,31.479885
79008289,0.13630007,5.1909904,0.0005101334,-35.316833,425.83578,-21.279863,0.38550773,84.264633
79508284.5,0.13323873,1.8147602,0.0013743686,-29.179689,432.79486,-26.212456,0.21594098,18.950357
80008280,0.13344379,-0.3524332,0.00042435154,-55.666611,439.81924,-31.304529,0.22822788,24.072517
80508275.5,0.13399851,-2.7807164,0.00073651975,24.49122,448.60858,-36.247513,0.083807863,35.820145
81008271,0.13272575,-4.9024758,0.00072892045,66.652786,455.01367,-41.113258,0.26502866,0.71618944
81508266.5,0.13108493,-8.3393717,0.0016828151,10.577774,461.09979,-45.934471,0.5080272,29.821133
82008262,0.13524872,-9.9823246,0.001347546,76.099449,469.25336,-50.881104,0.29595843,4.7441206
82508257.5,0.13187768,-14.131105,0.0011085904,-111.31328,474.56,-55.842667,0.25414708,-28.444126
83008253,0.13094448,-15.622954,0.0019906722,31.616222,481.22763,-60.620914,0.29887104,1.8885951
83508248.5,0.13040839,-17.526947,0.0019195459,-97.847549,487.79059,-65.404602,0.34428713,-1.732299
84008244,0.13117741,-20.87005,0.00032569349,-48.876648,492.64896,-70.355225,0.3769823,27.617025
84508239.5,0.13300245,-22.336643,0.00063697482,61.083549,500.5903,-74.989334,0.18872556,-11.971479
85008235,0.12958089,-24.30747,0.0015133772,-12.451688,506.71078,-79.573051,0.21764134,19.721451
85508230.5,0.12891641,-27.796368,0.0015165922,-23.492907,511.35263,-84.34465,0.28110662,41.804359
86008226,0.1290794,-30.498362,0.0007744208,-113.36977,517.15033,-89.040077,0.24021319,25.499531
86508221.5,0.13044518,-33.088711,0.00077702914,65.330429,523.91406,-93.640114,0.258892,-37.915211
87008217,0.13081437,-34.510349,0.00058412872,-37.695431,530.68243,-98.209656,0.24893031,18.093767
87508212.5,0.13025819,-36.902855,0.00056303194,-76.724014,534.17133,-102.73477,0.26507246,-64.375313
88008208,0.12890683,-39.839352,0.00065575552,98.313942,538.57788,-107.45837,0.29000774,12.731842
88508203.5,0.1273925,-39.697746,0.0012834714,135.88313,545.5022,-111.70651,0.27416265,-1.5430881
89008199,0.12641259,-43.914246,0.00047893255,-137.66821,548.11877,-116.24571,0.4361704,19.929556
89508194.5,0.12983,-46.378593,0.00089977012,-8.4216118,551.89594,-120.93041,0.18838461,23.164503
90008190,0.12715876,-47.451351,0.00066733663,70.674438,557.70728,-125.12151,0.17035353,11.431458
90508185.5,0.12649158,-50.942181,0.00028391418,100.19847,562.76605,-129.61855,0.25268263,-71.80616
91008181,0.12678275,-53.033527,0.00016182868,-71.570778,567.38116,-133.92215,0.21819942,-45.11475
91508176.5,0.12622045,-57.423046,0.00075807248,-14.1092,570.60596,-138.20935,0.25266171,-82.345894
92008172,0.12595551,-60.404247,0.00066470547,121.55171,574.58405,-142.46878,0.46197921,-12.732161
92508167.5,0.12553185,-60.315716,0.0012096787,-149.43225,579.99982,-147.03331,0.11948999,-9.6181126
93008163,0.12444135,-63.293465,0.0013249853,36.209641,585.26733,-150.99274,0.075331241,98.477638
93508158.5,0.12161142,-66.030945,0.00052533497,-31.984489,586.12787,-155.18813,0.13677086,46.588367
94008154,0.12316134,-66.741608,0.0005933193,151.40128,591.90448,-159.61568,0.15385027,-83.23185
94508149.5,0.12198525,-70.342331,0.00067328458,-116.97034,595.24597,-163.71379,0.38044411,-48.276073
95008145,0.12347464,-72.210442,0.00064351561,36.345467,597.97357,-168.06958,0.14473119,-16.568396
95508140.5,0.12163442,-73.916664,0.00082702434,-23.606346,604.25433,-172.21622,0.069297671,67.102974
96008136,0.12182621,-77.871422,0.00080606982,-39.553989,605.1792,-176.13016,0.14260411,24.624983
96508131.5,0.12285796,-81.062103,0.00015599103,167.72757,607.23395,179.65016,0.30897984,2.876101
97008127,0.12265985,-81.333023,0.0018005,-62.168774,614.0437,175.43672,0.3428666,-25.945007
97508122.5,0.12355815,-85.149895,0.00067229243,160.74234,614.71332,171.54897,0.08392223,112.40031
98008118,0.12229872,-86.78891,0.00044860144,-156.12578,618.63007,167.45477,0.32312512,-12.136795
98508113.5,0.11815341,-91.038521,0.00075317099,97.931351,622.2041,163.6317,0.055555437,-50.393055
99008109,0.1195794,-92.013443,0.0003914836,94.928062,624.26953,159.4321,0.20726064,-55.301208
99508104.5,0.12025019,-94.38755,0.0011277288,162.78224,628.23035,155.54486,0.18525892,-148.4447
100008100,0.11993619,-96.820679,0.00074541284,75.473724,630.07965,151.51331,0.10068677,-10.619227
100508095.5,0.11958879,-98.840843,0.0013685271,-161.8033,632.92181,147.56761,0.15931466,-34.278709
101008091,0.11821193,-101.7898,0.0012395057,-173.93715,636.82104,143.71629,0.16260567,83.299347
101508086.5,0.11850149,-103.68219,0.00062152935,-84.659721,639.30383,139.75342,0.22771308,-15.712062
102008082,0.11576171,-106.75104,0.00085335789,-9.2655125,643.06506,135.92368,0.14319137,-92.798058
102508077.5,0.11547773,-108.05394,0.00036662974,176.90271,646.38086,131.92523,0.16936117,-103.4643
103008073,0.11603006,-110.81777,0.0010684716,27.674425,648.47876,128.09059,0.38481379,-70.180046
103508068.5,0.11376156,-114.26072,0.001451212,113.24145,651.31879,124.4287,0.26938421,-58.897358
104008064,0.11643521,-115.50259,0.00078337197,38.419933,653.29395,120.54803,0.065664425,-54.233536
104508059.5,0.11501684,-117.74476,0.0012520578,58.270912,654.66595,116.59533,0.25129655,-73.227684
105008055,0.11423344,-122.21523,0.0012688179,109.16333,656.71295,113.03194,0.067637302,53.930317
105508050.5,0.11480607,-123.08284,0.00060357299,-26.041475,657.98615,109.21552,0.34040767,-28.9653
106008046,0.11489176,-126.02527,0.00060640875,174.41566,660.83667,105.35558,0.22854541,-32.269585
106508041.5,0.11485226,-129.54274,0.0010181259,-71.064377,663.98907,101.74373,0.14194822,-7.8838196
107008037,0.11514122,-131.89601,0.0018820625,128.70296,665.92822,98.112564,0.035055168,178.42255
107508032.5,0.11306038,-132.86711,0.00076656387,-36.325146,668.90161,94.272224,0.12847181,-56.220276
108008028,0.11350702,-135.85965,0.0010472375,115.43195,672.22327,90.554718,0.26064935,-78.694862
108508023.5,0.11312107,-138.10568,0.00089425955,-148.01079,674.50995,86.810242,0.20780665,-67.731232
109008019,0.11384719,-142.47099,0.0012160901,-20.085812,676.97589,83.2099,0.21865553,-45.344368
109508014.5,0.11335961,-144.15399,0.0012375911,-125.86324,675.99097,79.849075,0.44388452,-40.870399
110008010,0.11321235,-146.93391,0.001611463,162.29076,680.2041,76.043587,0.12540406,-175.39343
110508005.5,0.11471767,-149.61418,0.0016371114,-167.35507,681.52106,72.325729,0.16337015,-161.73155
111008001,0.11092454,-151.76799,0.0010692312,-109.7254,683.85028,68.505669,0.29763925,-74.660255
111507996.5,0.11346378,-154.50484,0.00060598319,108.45697,684.13892,65.052498,0.31616369,11.128986
112007992,0.10971107,-156.95662,0.00040583679,-152.62973,689.62646,61.418606,0.22898322,-114.33405
112507987.5,0.11245078,-159.8922,0.0010665794,129.75574,691.55389,57.855003,0.39824024,-54.540108
113007983,0.11133642,-160.98265,0.0015063526,-132.8923,692.8811,54.364174,0.28504959,-151.72141
113507978.5,0.10844254,-164.99678,0.00061764853,174.97926,695.72205,50.657234,0.18726638,-156.24391
114007974,0.11018404,-166.01389,0.00069874199,65.714058,695.99225,47.090874,0.069975235,-1.0008379
114507969.5,0.11259779,-169.46346,0.00082471326,138.5473,695.32959,43.666592,0.21771558,-38.264179
115007965,0.10981553,-171.76685,0.00058974116,121.55602,699.73029,39.883732,0.15057071,-106.97992
115507960.5,0.11089019,-175.27512,0.00094898016,19.971504,702.47107,36.608608,0.34344876,-147.64401
116007956,0.11235511,-176.93901,0.00050617912,19.587486,703.05365,33.086399,0.18354005,-106.5639
116507951.5,0.11423448,-177.40628,0.00094023952,-91.804993,699.79089,29.572985,0.28311446,-108.07581
117007947,0.11327522,179.51346,0.00083489367,133.2093,704.27234,26.124842,0.25886685,-125.5587
117507942.5,0.11502739,174.96381,0.0007224516,100.36088,708.18335,22.82799,0.17756499,-31.171984
118007938,0.11604628,174.31584,0.00061540178,64.336082,707.49127,19.411076,0.0091977837,4.7173185
118507933.5,0.11480551,172.45053,0.00066875725,155.84067,708.78101,15.719566,0.13043404,-12.863544
119007929,0.11522352,169.297,0.0009929454,-78.675354,711.7157,12.295078,0.1183865,-117.01907
119507924.5,0.11255479,165.20045,0.0026991381,-161.00656,714.4646,8.691268,0.13391089,7.5459599
120007920,0.11628414,164.40721,0.00040368747,173.58081,713.73364,5.555861,0.44394401,-43.602978
120507915.5,0.11533447,160.13977,0.0013051714,58.969383,718.45197,1.96909,0.12545498,-106.87046
121007911,0.1195439,159.49664,0.0015376171,-60.066772,718.1947,-1.2697362,0.27845237,-110.14876
121507906.5,0.11865402,156.96356,0.0013033618,140.43106,720.32251,-4.7007928,0.2969411,128.59006
122007902,0.11582062,152.24397,0.00099842937,-134.19438,723.02563,-8.2472048,0.10665858,-51.286259
122507897.5,0.11783241,150.97366,0.0011471151,125.37924,724.2511,-11.584645,0.10802104,-178.49359
123007893,0.11378925,150.29617,0.001442262,-160.65018,722.58636,-15.022285,0.27499792,-95.961205
123507888.5,0.117481,146.09534,0.0010789132,-133.87878,725.79169,-18.332138,0.22787076,-161.80478
124007884,0.11991692,145.67328,0.00042113039,-2.6974306,726.65906,-21.547682,0.19394203,-82.963051
124507879.5,0.12045957,141.40691,0.0015525901,32.73172,729.17896,-24.988337,0.21055616,-73.522446
125007875,0.11599559,140.6463,0.0020800973,85.205063,727.16852,-28.431711,0.25279194,-37.814289
125507870.5,0.11964117,137.1017,0.00084576895,95.075531,731.92834,-31.765133,0.24532804,141.01471
126007866,0.1181139,135.42978,0.0015876631,172.64595,731.28571,-35.109924,0.1641573,-48.679207
126507861.5,0.12184677,131.82268,0.00054122217,71.733818,734.6134,-38.34589,0.25216705,-37.180042
127007857,0.12093256,129.11241,0.001057932,103.59895,735.04401,-41.693974,0.037131522,-163.30411
127507852.5,0.12259074,128.17133,0.00017977762,19.448387,736.01147,-44.91684,0.16195244,-80.807907
128007848,0.12132734,124.85131,0.00073193223,-52.716732,738.16254,-48.250668,0.11821395,109.02908
128507843.5,0.1214716,120.95495,0.0019255341,5.0849662,739.04974,-51.672554,0.26216468,-139.08513
129007839,0.12496641,121.09684,0.00050394185,106.4762,740.81891,-54.825504,0.1037209,-126.88033
129507834.5,0.12213199,117.2203,0.0012980048,-145.19334,742.08148,-58.096703,0.26853698,147.01329
130007830,0.12207108,114.83271,0.0010812881,56.229511,742.91443,-61.558044,0.11659974,141.57086
130507825.5,0.12236889,113.61864,0.00092410657,120.99646,742.65039,-64.548721,0.29198253,125.2765
